player_id,player,match_id,date,kills,hs,assists,flash_assists,kdratio,deaths,kddiff,adr,fkdiff,rating,teamname,winner,winner_id,total_rounds,mapstatid,win_rounds,map
18355,18355,Hyphen,2342244,2020-06-18,9,6,1,0,1,18,-9,53,-3,0.43,Overt,Chiefs,6010,20.0,104448,16,Train
13054,13054,zeph,2342244,2020-06-18,19,9,7,1,7,10,9,112,1,1.71,Chiefs,Chiefs,6010,20.0,104448,16,Train
12086,12086,HUGHMUNGUS,2342244,2020-06-18,20,12,7,3,7,9,11,104,2,1.7,Chiefs,Chiefs,6010,20.0,104448,16,Train
12590,12590,soju_j,2342244,2020-06-18,17,9,7,3,7,12,5,89,-1,1.44,Chiefs,Chiefs,6010,20.0,104448,16,Train
2555,2555,yam,2342244,2020-06-18,17,8,1,0,1,11,6,68,1,1.33,Chiefs,Chiefs,6010,20.0,104448,16,Train
12872,12872,apocdud,2342244,2020-06-18,13,5,3,2,3,10,3,63,1,1.14,Chiefs,Chiefs,6010,20.0,104448,16,Train
12584,12584,vax,2342265,2020-06-18,24,8,2,0,2,22,2,93,2,1.27,Overt,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
19956,19956,Jam,2342265,2020-06-18,13,9,4,1,4,18,-5,68,2,0.86,Overt,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
18355,18355,Hyphen,2342265,2020-06-18,14,5,6,1,6,20,-6,63,-2,0.84,Overt,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
18351,18351,cl0ver,2342265,2020-06-18,14,8,4,1,4,21,-7,61,-1,0.78,Overt,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
11808,11808,xeL,2342265,2020-06-18,11,1,3,1,3,20,-9,54,2,0.62,Overt,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
17307,17307,smooth_criminal22,2342265,2020-06-18,25,12,6,4,6,13,12,97,3,1.63,TRUCKERS WITH ATTITUDE,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
18736,18736,pz,2342265,2020-06-18,22,8,4,3,4,15,7,84,1,1.37,TRUCKERS WITH ATTITUDE,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
11806,11806,JD,2342265,2020-06-18,20,9,1,0,1,16,4,74,0,1.28,TRUCKERS WITH ATTITUDE,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
16281,16281,swede,2342265,2020-06-18,18,8,10,4,10,17,1,86,-4,1.14,TRUCKERS WITH ATTITUDE,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
12573,12573,pan1K,2342265,2020-06-18,16,7,5,1,5,15,1,77,-3,1.11,TRUCKERS WITH ATTITUDE,TRUCKERS%20WITH%20ATTITUDE,10713,25.0,104445,16,Overpass
19906,19906,damyo,2342288,2020-06-18,20,11,2,0,2,17,3,124,0,1.4,Forbidden,ORDER,8668,19.0,104443,16,Mirage
20039,20039,rayn,2342288,2020-06-18,10,0,1,1,1,16,-6,49,-1,0.72,Forbidden,ORDER,8668,19.0,104443,16,Mirage
19731,19731,charizard,2342288,2020-06-18,10,6,2,2,2,16,-6,60,-3,0.67,Forbidden,ORDER,8668,19.0,104443,16,Mirage
19905,19905,Zym,2342288,2020-06-18,4,2,2,1,2,17,-13,31,-5,0.32,Forbidden,ORDER,8668,19.0,104443,16,Mirage
20041,20041,combo,2342288,2020-06-18,1,1,0,0,0,19,-18,13,-2,0.13,Forbidden,ORDER,8668,19.0,104443,16,Mirage
11139,11139,aliStair,2342288,2020-06-18,24,6,5,2,5,6,18,115,1,1.98,ORDER,ORDER,8668,19.0,104443,16,Mirage
12593,12593,J1rah,2342288,2020-06-18,18,11,3,2,3,7,11,95,4,1.78,ORDER,ORDER,8668,19.0,104443,16,Mirage
16323,16323,Valiance,2342288,2020-06-18,18,11,3,1,3,10,8,103,2,1.47,ORDER,ORDER,8668,19.0,104443,16,Mirage
8745,8745,Rickeh,2342288,2020-06-18,14,3,4,1,4,10,4,80,3,1.32,ORDER,ORDER,8668,19.0,104443,16,Mirage
8771,8771,USTILO,2342288,2020-06-18,11,2,5,0,5,12,-1,59,1,1.01,ORDER,ORDER,8668,19.0,104443,16,Mirage
12733,12733,xsepower,2342249,2020-06-18,23,5,2,0,2,13,10,83,4,1.42,forZe,Nemiga,7969,23.0,104453,16,Nuke
12732,12732,FL1T,2342249,2020-06-18,14,7,1,0,1,16,-2,70,2,0.97,forZe,Nemiga,7969,23.0,104453,16,Nuke
11654,11654,almazer,2342249,2020-06-18,14,5,4,0,4,19,-5,69,-1,0.8,forZe,Nemiga,7969,23.0,104453,16,Nuke
8726,8726,facecrack,2342249,2020-06-18,9,4,2,0,2,19,-10,51,-4,0.55,forZe,Nemiga,7969,23.0,104453,16,Nuke
13157,13157,Jerry,2342249,2020-06-18,6,2,4,0,4,20,-14,49,0,0.47,forZe,Nemiga,7969,23.0,104453,16,Nuke
13980,13980,lollipop21k,2342249,2020-06-18,27,20,1,1,1,12,15,114,3,1.86,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
13976,13976,boX,2342249,2020-06-18,19,7,5,1,5,12,7,86,-2,1.39,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
12269,12269,Jyo,2342249,2020-06-18,14,9,2,0,2,14,0,59,-2,1.08,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
11926,11926,mds,2342249,2020-06-18,14,6,4,0,4,14,0,67,1,1.06,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
13155,13155,speed4k,2342249,2020-06-18,13,5,6,0,6,14,-1,68,-1,1.02,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
12733,12733,xsepower,2342249,2020-06-18,25,6,4,3,4,16,9,87,0,1.3,forZe,Nemiga,7969,27.0,104446,16,Mirage
12732,12732,FL1T,2342249,2020-06-18,15,4,4,0,4,19,-4,75,-5,0.96,forZe,Nemiga,7969,27.0,104446,16,Mirage
13157,13157,Jerry,2342249,2020-06-18,13,6,4,1,4,18,-5,65,-1,0.81,forZe,Nemiga,7969,27.0,104446,16,Mirage
8726,8726,facecrack,2342249,2020-06-18,12,4,4,2,4,22,-10,54,-3,0.75,forZe,Nemiga,7969,27.0,104446,16,Mirage
11654,11654,almazer,2342249,2020-06-18,13,7,4,0,4,23,-10,66,-2,0.66,forZe,Nemiga,7969,27.0,104446,16,Mirage
11926,11926,mds,2342249,2020-06-18,22,8,4,0,4,15,7,93,6,1.52,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13155,13155,speed4k,2342249,2020-06-18,20,9,5,3,5,14,6,75,2,1.29,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13980,13980,lollipop21k,2342249,2020-06-18,21,9,6,4,6,14,7,74,2,1.19,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13976,13976,boX,2342249,2020-06-18,16,7,9,4,9,16,0,74,2,1.15,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
12269,12269,Jyo,2342249,2020-06-18,19,10,7,1,7,19,0,77,-1,1.08,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
12732,12732,FL1T,2342249,2020-06-18,22,10,2,1,2,5,17,89,-1,1.77,forZe,forZe,8135,23.0,104452,16,Inferno
12733,12733,xsepower,2342249,2020-06-18,18,2,1,0,1,10,8,71,4,1.41,forZe,forZe,8135,23.0,104452,16,Inferno
8726,8726,facecrack,2342249,2020-06-18,14,10,5,0,5,14,0,86,1,1.31,forZe,forZe,8135,23.0,104452,16,Inferno
11654,11654,almazer,2342249,2020-06-18,15,8,5,2,5,15,0,71,1,1.21,forZe,forZe,8135,23.0,104452,16,Inferno
13157,13157,Jerry,2342249,2020-06-18,17,8,3,2,3,12,5,76,-2,1.16,forZe,forZe,8135,23.0,104452,16,Inferno
13976,13976,boX,2342249,2020-06-18,16,11,9,2,9,17,-1,88,3,1.21,Nemiga,forZe,8135,23.0,104452,16,Inferno
12269,12269,Jyo,2342249,2020-06-18,13,6,3,1,3,17,-4,48,-2,0.77,Nemiga,forZe,8135,23.0,104452,16,Inferno
13980,13980,lollipop21k,2342249,2020-06-18,10,7,1,0,1,17,-7,60,-1,0.59,Nemiga,forZe,8135,23.0,104452,16,Inferno
11926,11926,mds,2342249,2020-06-18,7,2,8,1,8,19,-12,60,0,0.54,Nemiga,forZe,8135,23.0,104452,16,Inferno
13155,13155,speed4k,2342249,2020-06-18,9,4,3,2,3,16,-7,33,-3,0.49,Nemiga,forZe,8135,23.0,104452,16,Inferno
12732,12732,FL1T,2342249,2020-06-18,22,10,2,1,2,5,17,89,-1,1.77,forZe,forZe,8135,23.0,104452,16,Inferno
12733,12733,xsepower,2342249,2020-06-18,18,2,1,0,1,10,8,71,4,1.41,forZe,forZe,8135,23.0,104452,16,Inferno
8726,8726,facecrack,2342249,2020-06-18,14,10,5,0,5,14,0,86,1,1.31,forZe,forZe,8135,23.0,104452,16,Inferno
11654,11654,almazer,2342249,2020-06-18,15,8,5,2,5,15,0,71,1,1.21,forZe,forZe,8135,23.0,104452,16,Inferno
13157,13157,Jerry,2342249,2020-06-18,17,8,3,2,3,12,5,76,-2,1.16,forZe,forZe,8135,23.0,104452,16,Inferno
13976,13976,boX,2342249,2020-06-18,16,11,9,2,9,17,-1,88,3,1.21,Nemiga,forZe,8135,23.0,104452,16,Inferno
12269,12269,Jyo,2342249,2020-06-18,13,6,3,1,3,17,-4,48,-2,0.77,Nemiga,forZe,8135,23.0,104452,16,Inferno
13980,13980,lollipop21k,2342249,2020-06-18,10,7,1,0,1,17,-7,60,-1,0.59,Nemiga,forZe,8135,23.0,104452,16,Inferno
11926,11926,mds,2342249,2020-06-18,7,2,8,1,8,19,-12,60,0,0.54,Nemiga,forZe,8135,23.0,104452,16,Inferno
13155,13155,speed4k,2342249,2020-06-18,9,4,3,2,3,16,-7,33,-3,0.49,Nemiga,forZe,8135,23.0,104452,16,Inferno
12733,12733,xsepower,2342249,2020-06-18,25,6,4,3,4,16,9,87,0,1.3,forZe,Nemiga,7969,27.0,104446,16,Mirage
12732,12732,FL1T,2342249,2020-06-18,15,4,4,0,4,19,-4,75,-5,0.96,forZe,Nemiga,7969,27.0,104446,16,Mirage
13157,13157,Jerry,2342249,2020-06-18,13,6,4,1,4,18,-5,65,-1,0.81,forZe,Nemiga,7969,27.0,104446,16,Mirage
8726,8726,facecrack,2342249,2020-06-18,12,4,4,2,4,22,-10,54,-3,0.75,forZe,Nemiga,7969,27.0,104446,16,Mirage
11654,11654,almazer,2342249,2020-06-18,13,7,4,0,4,23,-10,66,-2,0.66,forZe,Nemiga,7969,27.0,104446,16,Mirage
11926,11926,mds,2342249,2020-06-18,22,8,4,0,4,15,7,93,6,1.52,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13155,13155,speed4k,2342249,2020-06-18,20,9,5,3,5,14,6,75,2,1.29,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13980,13980,lollipop21k,2342249,2020-06-18,21,9,6,4,6,14,7,74,2,1.19,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13976,13976,boX,2342249,2020-06-18,16,7,9,4,9,16,0,74,2,1.15,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
12269,12269,Jyo,2342249,2020-06-18,19,10,7,1,7,19,0,77,-1,1.08,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
12733,12733,xsepower,2342249,2020-06-18,23,5,2,0,2,13,10,83,4,1.42,forZe,Nemiga,7969,23.0,104453,16,Nuke
12732,12732,FL1T,2342249,2020-06-18,14,7,1,0,1,16,-2,70,2,0.97,forZe,Nemiga,7969,23.0,104453,16,Nuke
11654,11654,almazer,2342249,2020-06-18,14,5,4,0,4,19,-5,69,-1,0.8,forZe,Nemiga,7969,23.0,104453,16,Nuke
8726,8726,facecrack,2342249,2020-06-18,9,4,2,0,2,19,-10,51,-4,0.55,forZe,Nemiga,7969,23.0,104453,16,Nuke
13157,13157,Jerry,2342249,2020-06-18,6,2,4,0,4,20,-14,49,0,0.47,forZe,Nemiga,7969,23.0,104453,16,Nuke
13980,13980,lollipop21k,2342249,2020-06-18,27,20,1,1,1,12,15,114,3,1.86,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
13976,13976,boX,2342249,2020-06-18,19,7,5,1,5,12,7,86,-2,1.39,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
12269,12269,Jyo,2342249,2020-06-18,14,9,2,0,2,14,0,59,-2,1.08,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
11926,11926,mds,2342249,2020-06-18,14,6,4,0,4,14,0,67,1,1.06,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
13155,13155,speed4k,2342249,2020-06-18,13,5,6,0,6,14,-1,68,-1,1.02,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
12733,12733,xsepower,2342249,2020-06-18,25,6,4,3,4,16,9,87,0,1.3,forZe,Nemiga,7969,27.0,104446,16,Mirage
12732,12732,FL1T,2342249,2020-06-18,15,4,4,0,4,19,-4,75,-5,0.96,forZe,Nemiga,7969,27.0,104446,16,Mirage
13157,13157,Jerry,2342249,2020-06-18,13,6,4,1,4,18,-5,65,-1,0.81,forZe,Nemiga,7969,27.0,104446,16,Mirage
8726,8726,facecrack,2342249,2020-06-18,12,4,4,2,4,22,-10,54,-3,0.75,forZe,Nemiga,7969,27.0,104446,16,Mirage
11654,11654,almazer,2342249,2020-06-18,13,7,4,0,4,23,-10,66,-2,0.66,forZe,Nemiga,7969,27.0,104446,16,Mirage
11926,11926,mds,2342249,2020-06-18,22,8,4,0,4,15,7,93,6,1.52,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13155,13155,speed4k,2342249,2020-06-18,20,9,5,3,5,14,6,75,2,1.29,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13980,13980,lollipop21k,2342249,2020-06-18,21,9,6,4,6,14,7,74,2,1.19,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
13976,13976,boX,2342249,2020-06-18,16,7,9,4,9,16,0,74,2,1.15,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
12269,12269,Jyo,2342249,2020-06-18,19,10,7,1,7,19,0,77,-1,1.08,Nemiga,Nemiga,7969,27.0,104446,16,Mirage
12732,12732,FL1T,2342249,2020-06-18,22,10,2,1,2,5,17,89,-1,1.77,forZe,forZe,8135,23.0,104452,16,Inferno
12733,12733,xsepower,2342249,2020-06-18,18,2,1,0,1,10,8,71,4,1.41,forZe,forZe,8135,23.0,104452,16,Inferno
8726,8726,facecrack,2342249,2020-06-18,14,10,5,0,5,14,0,86,1,1.31,forZe,forZe,8135,23.0,104452,16,Inferno
11654,11654,almazer,2342249,2020-06-18,15,8,5,2,5,15,0,71,1,1.21,forZe,forZe,8135,23.0,104452,16,Inferno
13157,13157,Jerry,2342249,2020-06-18,17,8,3,2,3,12,5,76,-2,1.16,forZe,forZe,8135,23.0,104452,16,Inferno
13976,13976,boX,2342249,2020-06-18,16,11,9,2,9,17,-1,88,3,1.21,Nemiga,forZe,8135,23.0,104452,16,Inferno
12269,12269,Jyo,2342249,2020-06-18,13,6,3,1,3,17,-4,48,-2,0.77,Nemiga,forZe,8135,23.0,104452,16,Inferno
13980,13980,lollipop21k,2342249,2020-06-18,10,7,1,0,1,17,-7,60,-1,0.59,Nemiga,forZe,8135,23.0,104452,16,Inferno
11926,11926,mds,2342249,2020-06-18,7,2,8,1,8,19,-12,60,0,0.54,Nemiga,forZe,8135,23.0,104452,16,Inferno
13155,13155,speed4k,2342249,2020-06-18,9,4,3,2,3,16,-7,33,-3,0.49,Nemiga,forZe,8135,23.0,104452,16,Inferno
12733,12733,xsepower,2342249,2020-06-18,23,5,2,0,2,13,10,83,4,1.42,forZe,Nemiga,7969,23.0,104453,16,Nuke
12732,12732,FL1T,2342249,2020-06-18,14,7,1,0,1,16,-2,70,2,0.97,forZe,Nemiga,7969,23.0,104453,16,Nuke
11654,11654,almazer,2342249,2020-06-18,14,5,4,0,4,19,-5,69,-1,0.8,forZe,Nemiga,7969,23.0,104453,16,Nuke
8726,8726,facecrack,2342249,2020-06-18,9,4,2,0,2,19,-10,51,-4,0.55,forZe,Nemiga,7969,23.0,104453,16,Nuke
13157,13157,Jerry,2342249,2020-06-18,6,2,4,0,4,20,-14,49,0,0.47,forZe,Nemiga,7969,23.0,104453,16,Nuke
13980,13980,lollipop21k,2342249,2020-06-18,27,20,1,1,1,12,15,114,3,1.86,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
13976,13976,boX,2342249,2020-06-18,19,7,5,1,5,12,7,86,-2,1.39,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
12269,12269,Jyo,2342249,2020-06-18,14,9,2,0,2,14,0,59,-2,1.08,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
11926,11926,mds,2342249,2020-06-18,14,6,4,0,4,14,0,67,1,1.06,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
13155,13155,speed4k,2342249,2020-06-18,13,5,6,0,6,14,-1,68,-1,1.02,Nemiga,Nemiga,7969,23.0,104453,16,Nuke
8125,8125,Dima,2342248,2020-06-18,21,10,7,4,7,11,10,100,5,1.71,Espada,Espada,8669,18.0,104450,16,Overpass
19673,19673,Patsi,2342248,2020-06-18,20,5,5,2,5,9,11,101,2,1.69,Espada,Espada,8669,18.0,104450,16,Overpass
17306,17306,degster,2342248,2020-06-18,15,6,4,1,4,5,10,93,5,1.67,Espada,Espada,8669,18.0,104450,16,Overpass
17305,17305,FinigaN,2342248,2020-06-18,17,6,6,0,6,8,9,102,3,1.64,Espada,Espada,8669,18.0,104450,16,Overpass
9081,9081,S0tF1k,2342248,2020-06-18,14,8,8,2,8,5,9,93,1,1.52,Espada,Espada,8669,18.0,104450,16,Overpass
16920,16920,sh1ro,2342248,2020-06-18,10,5,2,1,2,17,-7,61,-2,0.61,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
16415,16415,supra,2342248,2020-06-18,9,5,2,0,2,18,-9,75,-4,0.58,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
16921,16921,nafany,2342248,2020-06-18,10,4,1,0,1,18,-8,54,-2,0.47,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
16555,16555,Ax1Le,2342248,2020-06-18,5,2,2,1,2,17,-12,53,-4,0.4,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
15071,15071,interz,2342248,2020-06-18,4,2,3,0,3,18,-14,42,-4,0.27,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
17305,17305,FinigaN,2342248,2020-06-18,25,11,2,1,2,15,10,88,-1,1.3,Espada,Espada,8669,30.0,104447,16,Mirage
17306,17306,degster,2342248,2020-06-18,23,10,2,0,2,20,3,75,5,1.26,Espada,Espada,8669,30.0,104447,16,Mirage
8125,8125,Dima,2342248,2020-06-18,22,12,2,1,2,18,4,69,0,1.11,Espada,Espada,8669,30.0,104447,16,Mirage
19673,19673,Patsi,2342248,2020-06-18,17,3,6,2,6,18,-1,66,2,1.03,Espada,Espada,8669,30.0,104447,16,Mirage
9081,9081,S0tF1k,2342248,2020-06-18,16,13,5,0,5,17,-1,65,1,0.99,Espada,Espada,8669,30.0,104447,16,Mirage
16555,16555,Ax1Le,2342248,2020-06-18,26,13,5,0,5,19,7,87,-1,1.21,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
16920,16920,sh1ro,2342248,2020-06-18,18,4,7,2,7,19,-1,69,-3,0.99,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
16921,16921,nafany,2342248,2020-06-18,15,9,6,0,6,22,-7,70,-2,0.86,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
15071,15071,interz,2342248,2020-06-18,14,7,4,0,4,21,-7,53,0,0.83,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
16415,16415,supra,2342248,2020-06-18,15,9,3,0,3,22,-7,53,-1,0.81,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
17305,17305,FinigaN,2342248,2020-06-18,25,11,2,1,2,15,10,88,-1,1.3,Espada,Espada,8669,30.0,104447,16,Mirage
17306,17306,degster,2342248,2020-06-18,23,10,2,0,2,20,3,75,5,1.26,Espada,Espada,8669,30.0,104447,16,Mirage
8125,8125,Dima,2342248,2020-06-18,22,12,2,1,2,18,4,69,0,1.11,Espada,Espada,8669,30.0,104447,16,Mirage
19673,19673,Patsi,2342248,2020-06-18,17,3,6,2,6,18,-1,66,2,1.03,Espada,Espada,8669,30.0,104447,16,Mirage
9081,9081,S0tF1k,2342248,2020-06-18,16,13,5,0,5,17,-1,65,1,0.99,Espada,Espada,8669,30.0,104447,16,Mirage
16555,16555,Ax1Le,2342248,2020-06-18,26,13,5,0,5,19,7,87,-1,1.21,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
16920,16920,sh1ro,2342248,2020-06-18,18,4,7,2,7,19,-1,69,-3,0.99,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
16921,16921,nafany,2342248,2020-06-18,15,9,6,0,6,22,-7,70,-2,0.86,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
15071,15071,interz,2342248,2020-06-18,14,7,4,0,4,21,-7,53,0,0.83,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
16415,16415,supra,2342248,2020-06-18,15,9,3,0,3,22,-7,53,-1,0.81,Gambit Youngsters,Espada,8669,30.0,104447,16,Mirage
8125,8125,Dima,2342248,2020-06-18,21,10,7,4,7,11,10,100,5,1.71,Espada,Espada,8669,18.0,104450,16,Overpass
19673,19673,Patsi,2342248,2020-06-18,20,5,5,2,5,9,11,101,2,1.69,Espada,Espada,8669,18.0,104450,16,Overpass
17306,17306,degster,2342248,2020-06-18,15,6,4,1,4,5,10,93,5,1.67,Espada,Espada,8669,18.0,104450,16,Overpass
17305,17305,FinigaN,2342248,2020-06-18,17,6,6,0,6,8,9,102,3,1.64,Espada,Espada,8669,18.0,104450,16,Overpass
9081,9081,S0tF1k,2342248,2020-06-18,14,8,8,2,8,5,9,93,1,1.52,Espada,Espada,8669,18.0,104450,16,Overpass
16920,16920,sh1ro,2342248,2020-06-18,10,5,2,1,2,17,-7,61,-2,0.61,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
16415,16415,supra,2342248,2020-06-18,9,5,2,0,2,18,-9,75,-4,0.58,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
16921,16921,nafany,2342248,2020-06-18,10,4,1,0,1,18,-8,54,-2,0.47,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
16555,16555,Ax1Le,2342248,2020-06-18,5,2,2,1,2,17,-12,53,-4,0.4,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
15071,15071,interz,2342248,2020-06-18,4,2,3,0,3,18,-14,42,-4,0.27,Gambit Youngsters,Espada,8669,18.0,104450,16,Overpass
11806,11806,JD,2342264,2020-06-18,11,7,3,0,3,17,-6,65,2,0.8,TRUCKERS WITH ATTITUDE,ORDER,8668,21.0,104439,16,Dust2
12573,12573,pan1K,2342264,2020-06-18,12,7,1,0,1,18,-6,75,0,0.71,TRUCKERS WITH ATTITUDE,ORDER,8668,21.0,104439,16,Dust2
18736,18736,pz,2342264,2020-06-18,11,3,2,2,2,17,-6,51,1,0.6,TRUCKERS WITH ATTITUDE,ORDER,8668,21.0,104439,16,Dust2
17307,17307,smooth_criminal22,2342264,2020-06-18,8,5,2,1,2,17,-9,60,-2,0.48,TRUCKERS WITH ATTITUDE,ORDER,8668,21.0,104439,16,Dust2
16281,16281,swede,2342264,2020-06-18,4,3,2,1,2,17,-13,29,-6,0.24,TRUCKERS WITH ATTITUDE,ORDER,8668,21.0,104439,16,Dust2
8771,8771,USTILO,2342264,2020-06-18,23,12,2,0,2,10,13,111,1,1.69,ORDER,ORDER,8668,21.0,104439,16,Dust2
8745,8745,Rickeh,2342264,2020-06-18,18,14,10,2,10,9,9,89,2,1.57,ORDER,ORDER,8668,21.0,104439,16,Dust2
16323,16323,Valiance,2342264,2020-06-18,18,13,4,2,4,12,6,101,2,1.49,ORDER,ORDER,8668,21.0,104439,16,Dust2
11139,11139,aliStair,2342264,2020-06-18,14,3,3,2,3,7,7,69,0,1.27,ORDER,ORDER,8668,21.0,104439,16,Dust2
12593,12593,J1rah,2342264,2020-06-18,12,8,3,1,3,10,2,57,0,1.19,ORDER,ORDER,8668,21.0,104439,16,Dust2
8767,8767,ofnu,2342267,2020-06-18,19,8,7,1,7,10,9,109,1,1.83,AVANT,AVANT,5293,18.0,104438,16,Dust2
14294,14294,HaZR,2342267,2020-06-18,17,9,7,1,7,7,10,101,2,1.77,AVANT,AVANT,5293,18.0,104438,16,Dust2
12591,12591,sterling,2342267,2020-06-18,20,7,5,4,5,8,12,100,-1,1.57,AVANT,AVANT,5293,18.0,104438,16,Dust2
2007,2007,ap0c,2342267,2020-06-18,16,9,10,4,10,9,7,80,-1,1.41,AVANT,AVANT,5293,18.0,104438,16,Dust2
12715,12715,BL1TZ,2342267,2020-06-18,15,9,5,2,5,7,8,91,-1,1.38,AVANT,AVANT,5293,18.0,104438,16,Dust2
20039,20039,rayn,2342267,2020-06-18,14,9,6,4,6,17,-3,74,-1,0.92,Forbidden,AVANT,5293,18.0,104438,16,Dust2
19906,19906,damyo,2342267,2020-06-18,11,5,3,1,3,18,-7,74,3,0.89,Forbidden,AVANT,5293,18.0,104438,16,Dust2
19905,19905,Zym,2342267,2020-06-18,9,4,3,1,3,17,-8,71,-1,0.7,Forbidden,AVANT,5293,18.0,104438,16,Dust2
20041,20041,combo,2342267,2020-06-18,4,2,1,0,1,17,-13,29,-1,0.29,Forbidden,AVANT,5293,18.0,104438,16,Dust2
19731,19731,charizard,2342267,2020-06-18,3,1,1,1,1,18,-15,30,0,0.15,Forbidden,AVANT,5293,18.0,104438,16,Dust2
19732,19732,Versa,2341889,2020-06-18,21,10,4,1,4,9,12,91,0,1.6,Paradox,Paradox,7983,22.0,104444,16,Inferno
12875,12875,dangeR,2341889,2020-06-18,17,8,4,2,4,10,7,80,1,1.32,Paradox,Paradox,7983,22.0,104444,16,Inferno
14505,14505,ekul,2341889,2020-06-18,16,7,4,2,4,12,4,74,1,1.28,Paradox,Paradox,7983,22.0,104444,16,Inferno
17402,17402,bedonka,2341889,2020-06-18,14,7,8,5,8,15,-1,72,2,1.18,Paradox,Paradox,7983,22.0,104444,16,Inferno
9103,9103,rbz,2341889,2020-06-18,13,6,5,2,5,10,3,64,2,1.16,Paradox,Paradox,7983,22.0,104444,16,Inferno
20088,20088,tieay,2341889,2020-06-18,14,8,6,3,6,15,-1,74,1,0.97,Control,Paradox,7983,22.0,104444,16,Inferno
12874,12874,Bz,2341889,2020-06-18,13,4,2,0,2,14,-1,64,0,0.92,Control,Paradox,7983,22.0,104444,16,Inferno
18356,18356,rewind,2341889,2020-06-18,9,4,4,1,4,17,-8,60,1,0.71,Control,Paradox,7983,22.0,104444,16,Inferno
18359,18359,lew,2341889,2020-06-18,10,3,1,0,1,16,-6,34,-1,0.57,Control,Paradox,7983,22.0,104444,16,Inferno
18357,18357,dreams,2341889,2020-06-18,10,6,3,0,3,20,-10,60,-7,0.56,Control,Paradox,7983,22.0,104444,16,Inferno
14505,14505,ekul,2341889,2020-06-18,25,10,4,1,4,14,11,93,3,1.56,Paradox,Paradox,7983,27.0,104437,16,Dust2
17402,17402,bedonka,2341889,2020-06-18,18,12,9,0,9,15,3,85,-1,1.26,Paradox,Paradox,7983,27.0,104437,16,Dust2
9103,9103,rbz,2341889,2020-06-18,20,9,3,3,3,14,6,71,0,1.21,Paradox,Paradox,7983,27.0,104437,16,Dust2
